rx, ry, theta,c11, c12, c13, c14, c22, c23, c24, c33, c34, c44
0.0156724,0.393601,0.10593,0.498967,-0.0406452,-0.0406452,0.213903,0.245304,0.245304,-0.054298,0.245304,-0.054298,1.15296
0.407533,0.260667,1.26529,0.400152,0.043892,0.043892,0.132064,0.0960196,0.0960196,0.0377322,0.0960196,0.0377322,0.623202
0.349395,0.127732,0.854649,0.728789,0.119968,0.119968,0.253099,0.236421,0.236421,0.120964,0.236421,0.120964,0.789699
0.291256,0.444798,0.444008,0.319767,-0.0503767,-0.0503767,0.0996834,0.0691337,0.0691337,-0.0408158,0.0691337,-0.0408158,0.506549
0.233117,0.311864,0.0333676,0.619267,-0.00351139,-0.00351139,0.22249,0.163455,0.163455,-0.003372,0.163455,-0.003372,0.767472
0.174978,0.17893,1.19273,1.00031,-0.00288832,-0.00288832,0.390199,0.281355,0.281355,-0.00375823,0.281355,-0.00375823,0.997525
0.116839,0.0459952,0.782087,1.23974,0.0238332,0.0238332,0.516085,0.361292,0.361292,0.023483,0.361292,0.023483,1.2392
0.0586997,0.363061,0.371446,0.601773,-0.105137,-0.105137,0.240916,0.261225,0.261225,-0.122204,0.261225,-0.122204,1.02179
0.000560757,0.230127,1.53081,1.34473,-4.95663e-08,-4.95663e-08,0.576088,0.384205,0.384205,8.53927e-09,0.384205,8.53927e-09,1.34473
0.392422,0.0971924,1.12017,0.548382,0.116993,0.116993,0.216827,0.232737,0.232737,0.130311,0.232737,0.130311,0.908984
0.334283,0.414258,0.709525,0.396061,-0.0283932,-0.0283932,0.0939718,0.0603062,0.0603062,-0.0284424,0.0603062,-0.0284424,0.41278
0.276144,0.281324,0.298884,0.670672,-0.00106022,-0.00106022,0.215215,0.155511,0.155511,-0.0014251,0.155511,-0.0014251,0.675956
0.218005,0.148389,1.45824,0.907477,0.00894111,0.00894111,0.372102,0.273511,0.273511,0.00913964,0.273511,0.00913964,1.03266
0.159866,0.0154552,1.0476,1.2159,0.0257152,0.0257152,0.51349,0.367436,0.367436,0.0269777,0.367436,0.0269777,1.27669
0.101727,0.332521,0.636963,0.753316,-0.117487,-0.117487,0.275313,0.258409,0.258409,-0.123192,0.258409,-0.123192,0.879979
0.043588,0.199587,0.226323,1.02048,-0.0278213,-0.0278213,0.438285,0.333476,0.333476,-0.0316617,0.333476,-0.0316617,1.22921
0.435449,0.0666523,1.38568,0.391639,0.0780834,0.0780834,0.168125,0.201936,0.201936,0.0904577,0.201936,0.0904577,1.02466
0.37731,0.383718,0.975042,0.391643,-0.00210549,-0.00210549,0.0833254,0.0495195,0.0495195,-0.00234647,0.0495195,-0.00234647,0.391128
0.319171,0.250784,0.564401,0.688153,0.0327969,0.0327969,0.206925,0.151439,0.151439,0.0330792,0.151439,0.0330792,0.630094
0.261032,0.117849,0.153761,1.06273,0.0271868,0.0271868,0.342008,0.265833,0.265833,0.0249372,0.265833,0.0249372,0.803532
0.202893,0.434915,1.31312,0.741948,-0.0543394,-0.0543394,0.134975,0.111684,0.111684,-0.0636149,0.111684,-0.0636149,0.351089
0.144754,0.301981,0.90248,0.858601,-0.0883461,-0.0883461,0.289094,0.239457,0.239457,-0.085895,0.239457,-0.085895,0.79422
0.0866153,0.169047,0.491839,1.09237,-0.0315044,-0.0315044,0.457222,0.330905,0.330905,-0.0323508,0.330905,-0.0323508,1.16742
0.0284763,0.0361123,0.0811988,1.33275,2.85942e-10,2.85942e-10,0.570186,0.381574,0.381574,9.56978e-10,0.381574,9.56978e-10,1.33275
0.420337,0.353178,1.24056,0.32438,0.0153366,0.0153366,0.0769975,0.0449824,0.0449824,0.0124038,0.0449824,0.0124038,0.422123
0.362198,0.220244,0.829918,0.61577,0.0753548,0.0753548,0.196803,0.160236,0.160236,0.0755482,0.160236,0.0755482,0.640906
0.304059,0.0873094,0.419277,1.03134,0.0910136,0.0910136,0.308748,0.272005,0.272005,0.0829923,0.272005,0.0829923,0.758717
0.24592,0.404375,0.00863691,0.381737,-0.00132779,-0.00132779,0.130996,0.0905476,0.0905476,-0.00138284,0.0905476,-0.00138284,0.681583
0.187782,0.271441,1.168,0.876503,-0.0356737,-0.0356737,0.29142,0.219952,0.219952,-0.0352422,0.219952,-0.0352422,0.765847
0.129643,0.138507,0.757356,1.1176,-0.00482425,-0.00482425,0.456905,0.323125,0.323125,-0.00482426,0.323125,-0.00482426,1.1176
0.0715036,0.00557226,0.346716,1.34323,0.000258771,0.000258771,0.574052,0.383615,0.383615,0.000163349,0.383615,0.000163349,1.33951
0.0133647,0.322638,1.50608,1.20858,-0.0265482,-0.0265482,0.305103,0.291272,0.291272,-0.0212319,0.291272,-0.0212319,0.706763
0.405226,0.189704,1.09543,0.476477,0.0915652,0.0915652,0.177582,0.159771,0.159771,0.0903884,0.159771,0.0903884,0.727829
0.347087,0.0567694,0.684794,0.900582,0.14405,0.14405,0.277481,0.288554,0.288554,0.137339,0.288554,0.137339,0.791867
0.288948,0.373835,0.274154,0.451508,-0.0222157,-0.0222157,0.13719,0.0950652,0.0950652,-0.0196413,0.0950652,-0.0196413,0.588395
0.230809,0.240901,1.43351,0.815603,-3.2652e-09,-3.2652e-09,0.286928,0.209873,0.209873,-1.10122e-09,0.209873,-1.10122e-09,0.803115
0.17267,0.107967,1.02287,1.07312,0.0288624,0.0288624,0.441562,0.317942,0.317942,0.0278863,0.317942,0.0278863,1.12636
0.114531,0.425032,0.612232,0.552866,-0.139901,-0.139901,0.205133,0.224052,0.224052,-0.149204,0.224052,-0.149204,0.762797
0.0563919,0.292098,0.201592,0.763215,-0.0472446,-0.0472446,0.327698,0.284877,0.284877,-0.0554309,0.284877,-0.0554309,1.14514
0.448253,0.159164,1.36095,0.325051,0.068662,0.068662,0.135563,0.127381,0.127381,0.0631742,0.127381,0.0631742,0.830513
0.390114,0.0262293,0.950311,0.695187,0.151818,0.151818,0.242015,0.295523,0.295523,0.167068,0.295523,0.167068,0.912792
0.331975,0.343295,0.53967,0.497575,-0.00412032,-0.00412032,0.132317,0.0883239,0.0883239,-0.0049816,0.0883239,-0.0049816,0.51496
0.273836,0.210361,0.12903,0.84414,0.00851253,0.00851253,0.274851,0.202819,0.202819,0.00749842,0.202819,0.00749842,0.735535
0.215697,0.0774265,1.28839,0.966737,0.0340908,0.0340908,0.412255,0.313182,0.313182,0.0378314,0.313182,0.0378314,1.16548
0.157558,0.394492,0.877749,0.701461,-0.120271,-0.120271,0.211678,0.200486,0.200486,-0.117022,0.200486,-0.117022,0.621693
0.0994192,0.261558,0.467109,0.869121,-0.0673482,-0.0673482,0.352372,0.28369,0.28369,-0.0718999,0.28369,-0.0718999,1.04735
0.0412802,0.128624,0.056468,1.18566,-0.000546388,-0.000546388,0.512704,0.360105,0.360105,-0.00176724,0.360105,-0.00176724,1.28728
0.433141,0.445689,1.21583,0.238306,-0.00165837,-0.00165837,0.0307982,0.0142504,0.0142504,-0.00175331,0.0142504,-0.00175331,0.223627
0.375002,0.312755,0.805187,0.486173,0.0264318,0.0264318,0.126544,0.0859938,0.0859938,0.0272277,0.0859938,0.0272277,0.487938
0.316863,0.179821,0.394547,0.852454,0.0581876,0.0581876,0.254637,0.200745,0.200745,0.0564967,0.200745,0.0564967,0.670871
0.258724,0.0468864,1.55391,0.829885,0.00532933,0.00532933,0.365651,0.304012,0.304012,0.00434188,0.304012,0.00434188,1.20257
0.200585,0.363952,1.14327,0.758586,-0.067538,-0.067538,0.200574,0.163986,0.163986,-0.0680596,0.163986,-0.0680596,0.548353
0.142446,0.231018,0.732625,0.94628,-0.0505166,-0.0505166,0.363342,0.275422,0.275422,-0.0507325,0.275422,-0.0507325,0.960522
0.0843075,0.0980836,0.321985,1.22965,-0.00358052,-0.00358052,0.519783,0.35671,0.35671,-0.0034439,0.35671,-0.0034439,1.2483
0.0261685,0.415149,1.48134,1.13202,-0.0517976,-0.0517976,0.1972,0.22774,0.22774,-0.0428236,0.22774,-0.0428236,0.456155
0.41803,0.282215,1.0707,0.394676,0.0516039,0.0516039,0.120861,0.0879114,0.0879114,0.046006,0.0879114,0.046006,0.541275
0.359891,0.149281,0.660063,0.773091,0.112047,0.112047,0.236663,0.215541,0.215541,0.110025,0.215541,0.110025,0.672504
0.301752,0.0163464,0.249423,1.18063,0.0715802,0.0715802,0.32878,0.307878,0.307878,0.0581603,0.307878,0.0581603,0.784883
0.243613,0.333412,1.40878,0.723055,-0.0158013,-0.0158013,0.196246,0.142481,0.142481,-0.0161618,0.142481,-0.0161618,0.564996
0.185474,0.200478,0.998142,0.949915,-0.00948786,-0.00948786,0.360225,0.262603,0.262603,-0.00986261,0.262603,-0.00986261,0.935842
0.127335,0.0675435,0.587502,1.22634,0.0207206,0.0207206,0.502899,0.351812,0.351812,0.0207368,0.351812,0.0207368,1.19852
0.0691958,0.384609,0.176861,0.519407,-0.0613036,-0.0613036,0.223639,0.226315,0.226315,-0.072901,0.226315,-0.072901,1.06143
0.0110569,0.251675,1.33622,1.25942,-0.0322553,-0.0322553,0.438482,0.344901,0.344901,-0.0248523,0.344901,-0.0248523,1.02459
0.402918,0.118741,0.92558,0.609853,0.136696,0.136696,0.217201,0.227289,0.227289,0.143201,0.227289,0.143201,0.762664
0.344779,0.435806,0.51494,0.311858,-0.0287142,-0.0287142,0.0768946,0.0469144,0.0469144,-0.0245326,0.0469144,-0.0245326,0.402598
0.28664,0.302872,0.104299,0.617754,-0.00180282,-0.00180282,0.193528,0.137023,0.137023,-0.00181602,0.137023,-0.00181602,0.646938
0.228501,0.169938,1.26366,0.878593,0.0198557,0.0198557,0.347292,0.255871,0.255871,0.0199213,0.255871,0.0199213,0.969191
0.170362,0.0370035,0.853018,1.17015,0.0459073,0.0459073,0.476174,0.352559,0.352559,0.0461983,0.352559,0.0461983,1.19373
0.112223,0.354069,0.442378,0.620947,-0.100579,-0.100579,0.245816,0.233899,0.233899,-0.110317,0.233899,-0.110317,0.921648
0.0540841,0.221135,0.0317373,0.94699,-0.0012106,-0.0012106,0.413579,0.320459,0.320459,-0.00277814,0.320459,-0.00277814,1.22367
0.445945,0.0882006,1.1911,0.40044,0.120504,0.120504,0.167059,0.214436,0.214436,0.138787,0.214436,0.138787,0.905006
0.387806,0.405266,0.780456,0.347639,-0.00483477,-0.00483477,0.0673195,0.0377198,0.0377198,-0.00483483,0.0377198,-0.00483483,0.347639
0.329667,0.272332,0.369816,0.646493,0.0199765,0.0199765,0.18041,0.129419,0.129419,0.0198529,0.129419,0.0198529,0.56627
0.271528,0.139398,1.52918,0.776241,0.00661468,0.00661468,0.323928,0.246483,0.246483,0.00707007,0.246483,0.00707007,1.01783
0.213389,0.00646345,1.11853,1.30625,0.000825603,0.000825603,0.560851,0.379697,0.379697,0.00267334,0.379697,0.00267334,1.33051
0.15525,0.323529,0.707894,0.749313,-0.092526,-0.092526,0.264593,0.223505,0.223505,-0.0926415,0.223505,-0.0926415,0.806885
0.0971114,0.190595,0.297254,1.01245,-0.0243012,-0.0243012,0.429549,0.315171,0.315171,-0.0264127,0.315171,-0.0264127,1.149
0.0389724,0.0576606,1.45661,1.31705,-0.000380745,-0.000380745,0.557212,0.376057,0.376057,-2.10399e-05,0.376057,-2.10399e-05,1.29963
0.430833,0.374726,1.04597,0.297267,0.0155684,0.0155684,0.0618036,0.0351616,0.0351616,0.0132997,0.0351616,0.0132997,0.353589
0.372695,0.241792,0.635333,0.620212,0.0625058,0.0625058,0.174491,0.136178,0.136178,0.0632123,0.136178,0.0632123,0.550087
0.314556,0.108858,0.224692,1.03267,0.0557662,0.0557662,0.288608,0.243844,0.243844,0.0498041,0.243844,0.0498041,0.678834
0.256417,0.425923,1.38405,0.636921,-0.026098,-0.026098,0.113527,0.0795008,0.0795008,-0.0340488,0.0795008,-0.0340488,0.337634
0.198278,0.292989,0.973411,0.801603,-0.0515529,-0.0515529,0.263239,0.201963,0.201963,-0.0517393,0.201963,-0.0517393,0.734439
0.140139,0.160055,0.562771,1.06373,-0.0102241,-0.0102241,0.432615,0.30863,0.30863,-0.010061,0.30863,-0.010061,1.08818
0.0819997,0.0271205,0.15213,1.321,0.00325628,0.00325628,0.551337,0.37509,0.37509,0.00275671,0.37509,0.00275671,1.28225
0.0238608,0.344186,1.31149,1.13016,-0.0935077,-0.0935077,0.270732,0.283948,0.283948,-0.0749681,0.283948,-0.0749681,0.654797
0.415722,0.211252,0.900849,0.520137,0.0939469,0.0939469,0.170594,0.14907,0.14907,0.0937095,0.14907,0.0937095,0.604918
0.357583,0.0783177,0.490209,0.949501,0.13142,0.13142,0.257576,0.261578,0.261578,0.115508,0.261578,0.115508,0.667027
0.299444,0.395383,0.0795684,0.388035,-0.00756696,-0.00756696,0.114754,0.0741814,0.0741814,-0.00598988,0.0741814,-0.00598988,0.56776
0.241305,0.262449,1.23893,0.770259,-0.00755967,-0.00755967,0.258581,0.189785,0.189785,-0.00720478,0.189785,-0.00720478,0.740573
0.183166,0.129515,0.828287,1.05045,0.0280476,0.0280476,0.41911,0.303625,0.303625,0.0284073,0.303625,0.0284073,1.05755
0.125027,0.44658,0.417647,0.415705,-0.115647,-0.115647,0.171863,0.193956,0.193956,-0.126959,0.193956,-0.126959,0.829805
0.066888,0.313646,0.00700656,0.690815,-0.000351759,-0.000351759,0.305036,0.262883,0.262883,-0.00132167,0.262883,-0.00132167,1.13934
0.00874906,0.180712,1.16637,1.32099,-0.00687178,-0.00687178,0.547222,0.376282,0.376282,-0.00387157,0.376282,-0.00387157,1.27096
0.40061,0.0477776,0.755726,0.768787,0.173376,0.173376,0.231658,0.28065,0.28065,0.170553,0.28065,0.170553,0.730871
0.342471,0.364843,0.345085,0.447508,-0.00571045,-0.00571045,0.113091,0.0730837,0.0730837,-0.00537412,0.0730837,-0.00537412,0.47908
0.284332,0.231909,1.50444,0.689994,0.00270881,0.00270881,0.248194,0.182061,0.182061,0.00318731,0.182061,0.00318731,0.787997
0.226193,0.0989748,1.0938,0.956367,0.0530017,0.0530017,0.391705,0.300442,0.300442,0.0565286,0.300442,0.0565286,1.08007
0.168054,0.41604,0.683164,0.55941,-0.118369,-0.118369,0.193064,0.185866,0.185866,-0.120212,0.185866,-0.120212,0.661121
0.109915,0.283106,0.272523,0.767451,-0.0483208,-0.0483208,0.323999,0.262875,0.262875,-0.0524719,0.262875,-0.0524719,1.05198
0.0517763,0.150172,1.43188,1.26169,-0.0122674,-0.0122674,0.490538,0.349712,0.349712,-0.0127635,0.349712,-0.0127635,1.14036
0.443637,0.0172376,1.02124,0.622068,0.1448,0.1448,0.226079,0.29273,0.29273,0.171367,0.29273,0.171367,0.939074
0.385498,0.334303,0.610602,0.459739,0.0186008,0.0186008,0.105917,0.068878,0.068878,0.0192927,0.068878,0.0192927,0.424455
0.327359,0.201369,0.199961,0.826334,0.0289739,0.0289739,0.228414,0.173462,0.173462,0.02792,0.173462,0.02792,0.601322
0.26922,0.0684347,1.35932,0.814601,0.0393378,0.0393378,0.35265,0.290861,0.290861,0.0468499,0.290861,0.0468499,1.14112
0.211082,0.3855,0.94868,0.662256,-0.0836213,-0.0836213,0.185439,0.156538,0.156538,-0.0847129,0.156538,-0.0847129,0.549378
0.152943,0.252566,0.53804,0.852755,-0.0510107,-0.0510107,0.331549,0.25419,0.25419,-0.0528238,0.25419,-0.0528238,0.943001
0.0948036,0.119632,0.1274,1.17582,-0.000425824,-0.000425824,0.497312,0.34585,0.34585,-0.00129642,0.34585,-0.00129642,1.21288
0.0366646,0.436698,1.28676,1.03077,-0.130812,-0.130812,0.163468,0.239365,0.239365,-0.10324,0.239365,-0.10324,0.401617
0.428526,0.303763,0.876119,0.407747,0.0467552,0.0467552,0.108703,0.0759175,0.0759175,0.0464019,0.0759175,0.0464019,0.444142
0.370387,0.170829,0.465478,0.802849,0.0899532,0.0899532,0.211085,0.185671,0.185671,0.0879988,0.185671,0.0879988,0.560601
0.312248,0.0378947,0.0548377,1.18003,0.0219143,0.0219143,0.309179,0.282106,0.282106,0.0199649,0.282106,0.0199649,0.702978
0.254109,0.35496,1.2142,0.670136,-0.0346723,-0.0346723,0.174826,0.12856,0.12856,-0.0358401,0.12856,-0.0358401,0.524978
0.19597,0.222026,0.803557,0.899863,-0.0167128,-0.0167128,0.335194,0.245116,0.245116,-0.0167128,0.245116,-0.0167128,0.899863
0.137831,0.0890918,0.392916,1.2056,0.0135129,0.0135129,0.488646,0.342117,0.342117,0.0133376,0.342117,0.0133376,1.15997
0.0796919,0.406158,1.55228,1.05129,-0.00740934,-0.00740934,0.19785,0.188175,0.188175,-0.0036335,0.188175,-0.0036335,0.446869
0.021553,0.273223,1.14164,1.15219,-0.0857875,-0.0857875,0.367915,0.326263,0.326263,-0.0750145,0.326263,-0.0750145,0.906196
0.413414,0.140289,0.730995,0.676899,0.135695,0.135695,0.208078,0.211311,0.211311,0.134447,0.211311,0.134447,0.616257
0.355275,0.00735464,0.320354,1.31416,0.0040817,0.0040817,0.530534,0.37189,0.37189,-0.00204962,0.37189,-0.00204962,1.22746
0.297136,0.32442,1.47971,0.606619,-0.00291498,-0.00291498,0.168149,0.118427,0.118427,-0.00358852,0.118427,-0.00358852,0.554982
0.238997,0.191486,1.06907,0.844429,0.0243215,0.0243215,0.319797,0.237088,0.237088,0.0256687,0.237088,0.0256687,0.895722
0.180858,0.0585518,0.658433,1.15039,0.0539152,0.0539152,0.450267,0.337518,0.337518,0.0520272,0.337518,0.0520272,1.11765
0.122719,0.375617,0.247793,0.53755,-0.0682084,-0.0682084,0.223773,0.202939,0.202939,-0.0746563,0.202939,-0.0746563,0.948571
0.0645802,0.242683,1.40715,1.17422,-0.0327473,-0.0327473,0.385744,0.30439,0.30439,-0.029517,0.30439,-0.029517,0.891785
0.00644127,0.109749,0.996512,1.33879,-0.00118623,-0.00118623,0.571337,0.382614,0.382614,-0.000783237,0.382614,-0.000783237,1.33368
0.398302,0.426815,0.585871,0.289326,-0.00783247,-0.00783247,0.0520433,0.02832,0.02832,-0.0069665,0.02832,-0.0069665,0.312973
0.340163,0.29388,0.175231,0.601806,0.0078322,0.0078322,0.157633,0.10997,0.10997,0.0081475,0.10997,0.0081475,0.520509
0.282024,0.160946,1.33459,0.73976,0.0314281,0.0314281,0.298191,0.229323,0.229323,0.0341273,0.229323,0.0341273,0.946055
0.223885,0.0280117,0.92395,1.05372,0.07723,0.07723,0.40992,0.338931,0.338931,0.081042,0.338931,0.081042,1.12204
0.165746,0.345077,0.513309,0.636287,-0.0847998,-0.0847998,0.237087,0.202869,0.202869,-0.0877441,0.202869,-0.0877441,0.819569
0.107608,0.212143,0.102669,0.949702,-0.0114228,-0.0114228,0.402651,0.29679,0.29679,-0.0123778,0.29679,-0.0123778,1.12482
0.0494685,0.0792089,1.26203,1.30207,-0.00370823,-0.00370823,0.544874,0.370259,0.370259,-0.00409556,0.370259,-0.00409556,1.27405
0.44133,0.396275,0.851388,0.279682,0.0121804,0.0121804,0.0493093,0.0261736,0.0261736,0.0120023,0.0261736,0.0120023,0.288583
0.383191,0.26334,0.440747,0.62088,0.0420474,0.0420474,0.150857,0.110331,0.110331,0.0455868,0.110331,0.0455868,0.470803
0.325052,0.130406,0.030107,1.00599,0.00648971,0.00648971,0.271481,0.220164,0.220164,0.00647459,0.220164,0.00647459,0.634335
0.266913,0.447472,1.18947,0.569343,-0.0461882,-0.0461882,0.107776,0.0789004,0.0789004,-0.0568159,0.0789004,-0.0568159,0.320079
0.208774,0.314537,0.778826,0.718606,-0.0612088,-0.0612088,0.239272,0.187103,0.187103,-0.0605973,0.187103,-0.0605973,0.720714
0.150635,0.181603,0.368186,1.01126,-0.00904051,-0.00904051,0.406662,0.292892,0.292892,-0.00970489,0.292892,-0.00970489,1.0453
0.0924958,0.0486688,1.52755,1.24904,0.000362798,0.000362798,0.536795,0.367473,0.367473,0.00103245,0.367473,0.00103245,1.29738
0.0343569,0.365735,1.1169,1.02011,-0.138747,-0.138747,0.250148,0.285373,0.285373,-0.117984,0.285373,-0.117984,0.648053
0.426218,0.2328,0.706264,0.547776,0.0849188,0.0849188,0.153471,0.12977,0.12977,0.0862187,0.12977,0.0862187,0.486096
0.368079,0.0998659,0.295624,0.982687,0.0921358,0.0921358,0.232547,0.224765,0.224765,0.0829624,0.224765,0.0829624,0.559369
0.30994,0.416932,1.45498,0.530366,-0.00905012,-0.00905012,0.0934441,0.0582436,0.0582436,-0.0126505,0.0582436,-0.0126505,0.330017
0.251801,0.283997,1.04434,0.721864,-0.016672,-0.016672,0.233567,0.172204,0.172204,-0.0176585,0.172204,-0.0176585,0.691777
0.193662,0.151063,0.633702,1.01131,0.0241586,0.0241586,0.392052,0.285913,0.285913,0.0242139,0.285913,0.0242139,0.992166
0.135523,0.0181288,0.223062,1.3031,0.0124609,0.0124609,0.513721,0.366278,0.366278,0.0118318,0.366278,0.0118318,1.19418
0.0773841,0.335194,1.38242,1.08424,-0.0602107,-0.0602107,0.277162,0.251603,0.251603,-0.0539644,0.251603,-0.0539644,0.643474
0.0192452,0.20226,0.971781,1.18906,-0.0609136,-0.0609136,0.447758,0.351175,0.351175,-0.0582211,0.351175,-0.0582211,1.10815
0.411106,0.0693259,0.56114,0.878895,0.159233,0.159233,0.220973,0.258362,0.258362,0.142568,0.258362,0.142568,0.596112
0.352967,0.386392,0.1505,0.384337,-0.00379673,-0.00379673,0.0926604,0.0581116,0.0581116,-0.00294622,0.0581116,-0.00294622,0.447104
0.294828,0.253457,1.30986,0.652711,0.0121282,0.0121282,0.224141,0.163736,0.163736,0.0122134,0.163736,0.0122134,0.730415
0.236689,0.120523,0.899219,0.942197,0.0626762,0.0626762,0.366154,0.283151,0.283151,0.0641635,0.283151,0.0641635,0.994145
0.17855,0.437589,0.488579,0.427912,-0.103691,-0.103691,0.16407,0.159091,0.159091,-0.104366,0.159091,-0.104366,0.709728
0.120411,0.304654,0.0779381,0.700489,-0.0189375,-0.0189375,0.298523,0.237695,0.237695,-0.0201138,0.237695,-0.0201138,1.03341
0.0622724,0.17172,1.2373,1.21717,-0.0311095,-0.0311095,0.462869,0.33798,0.33798,-0.0293997,0.33798,-0.0293997,1.09097
0.00413348,0.0387859,0.826657,1.34332,-0.000370279,-0.000370279,0.575383,0.383947,0.383947,-0.000370279,0.383947,-0.000370279,1.34332
0.395995,0.355852,0.416017,0.428418,0.0102716,0.0102716,0.0874569,0.0540494,0.0540494,0.0115297,0.0540494,0.0115297,0.373462
0.337856,0.222917,0.00537622,0.778819,0.00112639,0.00112639,0.205943,0.152952,0.152952,0.00197424,0.152952,0.00197424,0.559154
0.279717,0.089983,1.16474,0.80937,0.0731831,0.0731831,0.331479,0.278995,0.278995,0.081021,0.278995,0.081021,1.04808
0.221578,0.407049,0.754095,0.552133,-0.0875044,-0.0875044,0.170111,0.144433,0.144433,-0.0875603,0.144433,-0.0875603,0.570056
0.163439,0.274114,0.343455,0.767345,-0.0409328,-0.0409328,0.304052,0.232999,0.232999,-0.0424631,0.232999,-0.0424631,0.940652
0.1053,0.14118,1.50281,1.17598,-0.00297871,-0.00297871,0.470929,0.331477,0.331477,-0.00258052,0.331477,-0.00258052,1.11937
0.0471607,0.00824583,1.09217,1.33951,0.000163349,0.000163349,0.574052,0.383615,0.383615,0.000258771,0.383615,0.000258771,1.34323
0.439022,0.325312,0.681533,0.401938,0.0375719,0.0375719,0.0910717,0.0594666,0.0594666,0.0389735,0.0594666,0.0389735,0.361774
0.380883,0.192377,0.270893,0.794401,0.0552399,0.0552399,0.185002,0.151293,0.151293,0.0576182,0.151293,0.0576182,0.484034
0.322744,0.059443,1.43025,0.688283,0.040168,0.040168,0.299489,0.266896,0.266896,0.0470614,0.266896,0.0470614,1.12996
0.264605,0.376509,1.01961,0.599993,-0.0474973,-0.0474973,0.157025,0.116206,0.116206,-0.0495812,0.116206,-0.0495812,0.505283
0.206466,0.243574,0.608972,0.827067,-0.0199487,-0.0199487,0.304577,0.225521,0.225521,-0.0197694,0.225521,-0.0197694,0.852834
0.148327,0.11064,0.198331,1.16421,0.00688031,0.00688031,0.464053,0.32692,0.32692,0.00682449,0.32692,0.00682449,1.11121
0.090188,0.427706,1.35769,0.980839,-0.0880776,-0.0880776,0.170677,0.190951,0.190951,-0.0793316,0.190951,-0.0793316,0.396511
0.0320491,0.294772,0.94705,1.02548,-0.120176,-0.120176,0.329775,0.3157,0.3157,-0.111212,0.3157,-0.111212,0.885967
0.42391,0.161837,0.53641,0.738877,0.116238,0.116238,0.18168,0.180752,0.180752,0.113752,0.180752,0.113752,0.48117
0.365771,0.0289029,0.125769,1.15657,0.0479541,0.0479541,0.251561,0.262072,0.262072,0.0382414,0.262072,0.0382414,0.578749
0.307632,0.345969,1.28513,0.564373,-0.00967474,-0.00967474,0.145691,0.100285,0.100285,-0.00955174,0.100285,-0.00955174,0.504952
0.249493,0.213034,0.874488,0.815435,0.0205345,0.0205345,0.293067,0.216662,0.216662,0.0206895,0.216662,0.0206895,0.823695
0.191354,0.0801,0.463848,1.15706,0.0442619,0.0442619,0.436719,0.324832,0.324832,0.0417762,0.324832,0.0417762,1.04665
0.133215,0.397166,0.0532074,0.462109,-0.0161938,-0.0161938,0.194973,0.163053,0.163053,-0.0170929,0.163053,-0.0170929,0.942178
0.0750763,0.264231,1.21257,1.11264,-0.0665588,-0.0665588,0.35832,0.296359,0.296359,-0.0610471,0.296359,-0.0610471,0.85242
0.0169374,0.131297,0.801926,1.26491,-0.0237061,-0.0237061,0.52686,0.370838,0.370838,-0.0237061,0.370838,-0.0237061,1.26491
0.408798,0.448363,0.391286,0.233406,-0.00687151,-0.00687151,0.0394015,0.019125,0.019125,-0.00621024,0.019125,-0.00621024,0.285572
0.350659,0.315429,1.55065,0.489784,-3.27594e-09,-3.27594e-09,0.138514,0.0927297,0.0927297,-1.93716e-08,0.0927297,-1.93716e-08,0.552701
0.29252,0.182494,1.14001,0.725083,0.0489206,0.0489206,0.275629,0.213057,0.213057,0.0495847,0.213057,0.0495847,0.866242
0.234382,0.04956,0.729365,1.07179,0.082834,0.082834,0.399171,0.327124,0.327124,0.0817941,0.327124,0.0817941,1.04044
0.176243,0.366626,0.318724,0.537176,-0.0649291,-0.0649291,0.208416,0.174013,0.174013,-0.0659373,0.174013,-0.0659373,0.829946
0.118104,0.233691,1.47808,1.08747,-0.0135258,-0.0135258,0.374126,0.281839,0.281839,-0.0123399,0.281839,-0.0123399,0.879263
0.0599646,0.100757,1.06744,1.26576,-0.0100261,-0.0100261,0.528273,0.36321,0.36321,-0.0100832,0.36321,-0.0100832,1.24145
0.00182568,0.417823,0.656803,1.33899,-0.000169769,-0.000169769,0.572852,0.382688,0.382688,-0.000237953,0.382688,-0.000237953,1.33907
0.393687,0.284889,0.246162,0.586404,0.0222472,0.0222472,0.124893,0.0858997,0.0858997,0.0265873,0.0858997,0.0265873,0.405214
0.335548,0.151954,1.40552,0.612894,0.0339431,0.0339431,0.252123,0.202516,0.202516,0.0361262,0.202516,0.0361262,0.937416
0.277409,0.01902,0.994881,0.934366,0.0938807,0.0938807,0.360544,0.329477,0.329477,0.102687,0.329477,0.102687,1.0957
0.21927,0.336086,0.584241,0.627459,-0.0595626,-0.0595626,0.214167,0.167407,0.167407,-0.0592597,0.167407,-0.0592597,0.714257
0.161131,0.203151,0.1736,0.940517,-0.00853903,-0.00853903,0.379134,0.276107,0.276107,-0.00882004,0.276107,-0.00882004,1.01959
0.102992,0.0702171,1.33296,1.23059,0.00396756,0.00396756,0.522615,0.358693,0.358693,0.00527504,0.358693,0.00527504,1.25897
0.044853,0.387283,0.922319,0.867903,-0.16709,-0.16709,0.238941,0.283312,0.283312,-0.154978,0.283312,-0.154978,0.691033
0.436714,0.254349,0.511679,0.567337,0.0643374,0.0643374,0.128969,0.102598,0.102598,0.0708328,0.102598,0.0708328,0.382933
