w,c11, c12, c13, c14, c22, c23, c24, c33, c34, c44
0.319732,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.203454,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.0871761,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.870898,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.75462,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.638342,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.522064,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.405786,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.289509,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.173231,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0569527,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.840675,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.724397,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.608119,0.497565,-1.43887e-09,-1.43887e-09,0.105772,0.0560941,0.0560941,2.25243e-08,0.0560941,2.25243e-08,0.497565
0.491841,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.375563,0.854093,-8.31499e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.259285,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.143007,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0267293,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.810451,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
0.694173,0.370052,-2.10751e-09,-2.10751e-09,0.0597924,0.0235639,0.0235639,-4.39555e-08,0.0235639,-4.39555e-08,0.370052
0.577896,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.461618,0.689674,-5.42387e-09,-5.42387e-09,0.195049,0.13099,0.13099,1.16879e-08,0.13099,1.16879e-08,0.689674
0.34534,0.911803,-8.62154e-09,-8.62154e-09,0.317872,0.229571,0.229571,-1.06906e-07,0.229571,-1.06906e-07,0.911803
0.229062,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.112784,1.27328,6.61267e-10,6.61267e-10,0.533447,0.363308,0.363308,4.70403e-09,0.363308,4.70403e-09,1.27328
0.896506,0.105121,2.09942e-09,2.09942e-09,0.0050619,0.000559218,0.000559218,-1.10203e-08,0.000559218,-1.10203e-08,0.105121
0.780228,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.66395,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.547672,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.431394,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.315116,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.198838,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0825605,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.866283,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.750005,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.633727,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.517449,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.401171,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.284893,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.168615,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0523371,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.836059,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.719781,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.603503,0.497565,-1.43887e-09,-1.43887e-09,0.105772,0.0560941,0.0560941,2.25243e-08,0.0560941,2.25243e-08,0.497565
0.487225,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.370947,0.854093,-8.315e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.25467,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.138392,1.27328,6.61267e-10,6.61267e-10,0.533447,0.363308,0.363308,4.70403e-09,0.363308,4.70403e-09,1.27328
0.0221137,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.805836,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
0.689558,0.370052,-2.10751e-09,-2.10751e-09,0.0597924,0.0235639,0.0235639,-4.39555e-08,0.0235639,-4.39555e-08,0.370052
0.57328,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.457002,0.689674,-5.42387e-09,-5.42387e-09,0.195049,0.13099,0.13099,1.16879e-08,0.13099,1.16879e-08,0.689674
0.340724,0.911803,-8.62154e-09,-8.62154e-09,0.317872,0.229571,0.229571,-1.06906e-07,0.229571,-1.06906e-07,0.911803
0.224446,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.108168,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.89189,0.105121,2.09942e-09,2.09942e-09,0.0050619,0.000559218,0.000559218,-1.10203e-08,0.000559218,-1.10203e-08,0.105121
0.775612,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.659334,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.543057,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.426779,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.310501,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.194223,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0779449,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.861667,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.745389,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.629111,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.512833,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.396555,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.280277,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.163999,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0477215,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.831444,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.715166,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.598888,0.497565,-1.43887e-09,-1.43887e-09,0.105772,0.0560941,0.0560941,2.25243e-08,0.0560941,2.25243e-08,0.497565
0.48261,0.689674,-5.42387e-09,-5.42387e-09,0.195049,0.13099,0.13099,1.16879e-08,0.13099,1.16879e-08,0.689674
0.366332,0.854093,-8.315e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.250054,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.133776,1.27328,6.61267e-10,6.61267e-10,0.533447,0.363308,0.363308,4.70403e-09,0.363308,4.70403e-09,1.27328
0.0174981,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.80122,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
0.684942,0.370052,-2.10751e-09,-2.10751e-09,0.0597924,0.0235639,0.0235639,-4.39555e-08,0.0235639,-4.39555e-08,0.370052
0.568664,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.452386,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.336109,0.911803,-8.62154e-09,-8.62154e-09,0.317872,0.229571,0.229571,-1.06906e-07,0.229571,-1.06906e-07,0.911803
0.219831,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.103553,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.887275,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.770997,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.654719,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.538441,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.422163,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.305885,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.189607,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0733293,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.857051,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.740773,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.624496,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.508218,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.39194,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.275662,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.159384,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0431059,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.826828,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
0.71055,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.594272,0.497565,-1.43887e-09,-1.43887e-09,0.105772,0.0560941,0.0560941,2.25243e-08,0.0560941,2.25243e-08,0.497565
0.477994,0.689674,-5.42387e-09,-5.42387e-09,0.195049,0.13099,0.13099,1.16879e-08,0.13099,1.16879e-08,0.689674
0.361716,0.854093,-8.31499e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.245438,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.12916,1.27328,6.61267e-10,6.61267e-10,0.533447,0.363308,0.363308,4.70403e-09,0.363308,4.70403e-09,1.27328
0.0128825,1.34615,2.46579e-16,-7.62324e-18,0.576923,0.384615,0.384615,-2.07153e-17,0.384615,-2.07153e-17,1.34615
0.796605,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.680327,0.370052,-2.10751e-09,-2.10751e-09,0.0597924,0.0235639,0.0235639,-4.39555e-08,0.0235639,-4.39555e-08,0.370052
0.564049,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.447771,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.331493,0.911803,-8.62154e-09,-8.62154e-09,0.317872,0.229571,0.229571,-1.06906e-07,0.229571,-1.06906e-07,0.911803
0.215215,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.0989371,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.882659,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.766381,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.650103,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.533825,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.417547,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.30127,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.184992,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0687137,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.852436,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.736158,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.61988,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.503602,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.387324,0.854093,-8.31499e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.271046,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.154768,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0384903,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.822212,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
0.705934,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.589657,0.497565,-1.43887e-09,-1.43887e-09,0.105772,0.0560941,0.0560941,2.25243e-08,0.0560941,2.25243e-08,0.497565
0.473379,0.689674,-5.42387e-09,-5.42387e-09,0.195049,0.13099,0.13099,1.16879e-08,0.13099,1.16879e-08,0.689674
0.357101,0.911803,-8.62154e-09,-8.62154e-09,0.317872,0.229571,0.229571,-1.06906e-07,0.229571,-1.06906e-07,0.911803
0.240823,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.124545,1.27328,6.61267e-10,6.61267e-10,0.533447,0.363308,0.363308,4.70403e-09,0.363308,4.70403e-09,1.27328
0.00826695,1.34615,2.72502e-16,-7.76917e-18,0.576923,0.384615,0.384615,-1.27442e-17,0.384615,-1.27442e-17,1.34615
0.791989,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.675711,0.370052,-2.10751e-09,-2.10751e-09,0.0597924,0.0235639,0.0235639,-4.39555e-08,0.0235639,-4.39555e-08,0.370052
0.559433,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.443155,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.326877,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.210599,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.0943215,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.878044,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.761766,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.645488,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.52921,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.412932,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.296654,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.180376,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0640981,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.84782,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.731542,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.615264,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.498986,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.382709,0.854093,-8.31499e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.266431,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.150153,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0338747,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.817597,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
0.701319,0.370052,-2.10751e-09,-2.10751e-09,0.0597924,0.0235639,0.0235639,-4.39555e-08,0.0235639,-4.39555e-08,0.370052
0.585041,0.497565,-1.43887e-09,-1.43887e-09,0.105772,0.0560941,0.0560941,2.25243e-08,0.0560941,2.25243e-08,0.497565
0.468763,0.689674,-5.42387e-09,-5.42387e-09,0.195049,0.13099,0.13099,1.16879e-08,0.13099,1.16879e-08,0.689674
0.352485,0.911803,-8.62154e-09,-8.62154e-09,0.317872,0.229571,0.229571,-1.06906e-07,0.229571,-1.06906e-07,0.911803
0.236207,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.119929,1.27328,6.61267e-10,6.61267e-10,0.533447,0.363308,0.363308,4.70403e-09,0.363308,4.70403e-09,1.27328
0.00365136,1.34615,2.46579e-16,-7.62324e-18,0.576923,0.384615,0.384615,-2.07153e-17,0.384615,-2.07153e-17,1.34615
0.787373,0.252062,1.56957e-09,1.56957e-09,0.0282521,0.00736705,0.00736705,-6.00179e-09,0.00736705,-6.00179e-09,0.252062
0.671096,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.554818,0.542853,-3.23284e-09,-3.23284e-09,0.124843,0.0714388,0.0714388,1.60106e-10,0.0714388,1.60106e-10,0.542853
0.43854,0.742646,-1.91757e-09,-1.91757e-09,0.222934,0.154534,0.154534,3.9253e-08,0.154534,3.9253e-08,0.742646
0.322262,0.970017,-6.24384e-09,-6.24384e-09,0.351921,0.254081,0.254081,2.10869e-08,0.254081,2.10869e-08,0.970017
0.205984,1.13848,4.52992e-09,4.52992e-09,0.452375,0.318767,0.318767,-6.90152e-09,0.318767,-6.90152e-09,1.13848
0.0897059,1.30493,3.18508e-10,3.18507e-10,0.55242,0.372848,0.372848,7.50975e-10,0.372848,7.50975e-10,1.30493
0.873428,0.140975,2.2616e-09,2.2616e-09,0.00900997,0.0012927,0.0012927,-1.45504e-08,0.0012927,-1.45504e-08,0.140975
0.75715,0.290513,2.4073e-09,2.4073e-09,0.0373113,0.0113381,0.0113381,1.55657e-08,0.0113381,1.55657e-08,0.290513
0.640872,0.411335,-1.04007e-09,-1.04007e-09,0.0733784,0.0323,0.0323,2.3475e-08,0.0323,2.3475e-08,0.411335
0.524594,0.589853,-3.42415e-09,-3.42415e-09,0.146015,0.0891312,0.0891312,-4.41093e-08,0.0891312,-4.41093e-08,0.589853
0.408316,0.797548,-1.64692e-09,-1.64692e-09,0.252906,0.1792,0.1792,-2.64054e-08,0.1792,-2.64054e-08,0.797548
0.292038,1.02789,-7.60849e-09,-7.60849e-09,0.386189,0.277407,0.277407,2.16499e-08,0.277407,2.16499e-08,1.02789
0.17576,1.18883,1.71929e-09,1.71929e-09,0.482657,0.336152,0.336152,6.79116e-09,0.336152,6.79116e-09,1.18883
0.0594825,1.32812,3.29755e-10,3.29755e-10,0.566253,0.379608,0.379608,1.62311e-09,0.379608,1.62311e-09,1.32812
0.843205,0.17737,-6.66139e-11,-6.6614e-11,0.0141584,0.0025511,0.0025511,-3.98652e-08,0.0025511,-3.98652e-08,0.17737
0.726927,0.329812,3.47073e-09,3.47073e-09,0.0477994,0.0166564,0.0166564,1.41728e-08,0.0166564,1.41728e-08,0.329812
0.610649,0.453788,2.10608e-10,2.10608e-10,0.0886632,0.0430842,0.0430842,-5.81106e-08,0.0430842,-5.81106e-08,0.453788
0.494371,0.638751,-4.47507e-09,-4.47507e-09,0.169399,0.109063,0.109063,-2.14348e-07,0.109063,-2.14348e-07,0.638751
0.378093,0.854093,-8.315e-10,-8.315e-10,0.284689,0.204414,0.204414,-3.70942e-08,0.204414,-3.70942e-08,0.854093
0.261815,1.08443,-5.3858e-10,-5.3858e-10,0.41994,0.299092,0.299092,1.98998e-09,0.299092,1.98998e-09,1.08443
0.145537,1.23418,7.65437e-10,7.65437e-10,0.509949,0.351046,0.351046,8.84729e-09,0.351046,8.84729e-09,1.23418
0.0292592,1.34204,2.51499e-10,2.51499e-10,0.574485,0.383542,0.383542,3.73403e-10,0.383542,3.73403e-10,1.34204
0.812981,0.214374,2.40042e-09,2.40042e-09,0.0205545,0.00451029,0.00451029,-2.26257e-08,0.00451029,-2.26257e-08,0.214374
